item_id,order_id,food_name,category,quantity,unit_price
629,245,Veg Burger,Fast Food,2,155.54
630,245,Paneer Pizza,Italian,1,299.29
631,246,Noodles,Chinese,2,160.25
632,246,Chicken Burger,Fast Food,3,335.28
633,246,Chicken Burger,Fast Food,3,168.96
634,246,Fried Rice,Chinese,3,289.14
635,247,Veg Burger,Fast Food,3,85.07
636,247,Veg Burger,Fast Food,1,171.49
637,248,Chicken Biryani,North Indian,3,194.43
638,248,Brownie,Desserts,3,289.88
639,248,Veg Burger,Fast Food,1,409.93
640,248,Veg Burger,Fast Food,2,240.08
641,249,Paneer Pizza,Italian,2,246.54
642,250,Veg Burger,Fast Food,3,353.55
643,250,Fried Rice,Chinese,1,305.96
644,250,Fried Rice,Chinese,1,132.92
645,250,Idli,South Indian,3,302.69
646,251,Veg Biryani,North Indian,2,151.37
647,252,Fried Rice,Chinese,3,416.85
648,253,Noodles,Chinese,2,405.93
649,253,Noodles,Chinese,3,149.44
650,254,Masala Dosa,South Indian,3,416.47
651,254,Masala Dosa,South Indian,1,232.82
652,255,Masala Dosa,South Indian,2,328.55
653,255,Idli,South Indian,1,248.5
654,256,Chicken Biryani,North Indian,1,301.16
655,256,Brownie,Desserts,3,291.1
656,256,Veg Biryani,North Indian,3,371.78
657,256,Brownie,Desserts,2,310.43
658,257,Veg Biryani,North Indian,3,279.89
659,257,Fried Rice,Chinese,2,422.3
660,257,Noodles,Chinese,3,112.53
661,258,Chicken Burger,Fast Food,3,131.16
662,258,Chicken Biryani,North Indian,1,374.12
663,258,Idli,South Indian,1,213.8
664,259,Chicken Biryani,North Indian,2,95.15
665,259,Masala Dosa,South Indian,1,178.24
666,259,Noodles,Chinese,1,281.09
667,259,Brownie,Desserts,3,442.5
668,260,Idli,South Indian,3,435.55
669,260,Brownie,Desserts,2,399.66
670,260,Chicken Burger,Fast Food,1,408.24
671,260,Chicken Burger,Fast Food,3,154.33
672,261,Veg Burger,Fast Food,2,420.75
673,261,Brownie,Desserts,1,190.56
674,261,Paneer Pizza,Italian,1,117.46
675,261,Veg Biryani,North Indian,3,381.76
676,262,Chicken Pizza,Italian,3,444.41
677,262,Brownie,Desserts,1,281.96
678,262,Chicken Burger,Fast Food,2,86.16
679,263,Paneer Pizza,Italian,2,255.66
680,263,Masala Dosa,South Indian,3,349.23
681,263,Chicken Biryani,North Indian,2,422.99
682,263,Paneer Pizza,Italian,1,231.9
683,264,Idli,South Indian,1,166.06
684,264,Noodles,Chinese,3,291.07
685,265,Veg Biryani,North Indian,2,367.33
686,265,Veg Biryani,North Indian,2,322.46
687,266,Chicken Pizza,Italian,1,388.99
688,266,Brownie,Desserts,1,400.15
689,266,Fried Rice,Chinese,2,189.49
690,267,Noodles,Chinese,2,117.64
691,267,Idli,South Indian,3,326.16
692,267,Veg Burger,Fast Food,2,289.52
693,267,Veg Burger,Fast Food,3,309.54
694,268,Masala Dosa,South Indian,2,235.17
695,268,Idli,South Indian,1,300.78
696,268,Chicken Biryani,North Indian,1,114.29
697,269,Chicken Pizza,Italian,3,390.79
698,270,Brownie,Desserts,1,197.85
699,270,Brownie,Desserts,2,129.21
700,270,Veg Burger,Fast Food,3,311.56
701,270,Veg Burger,Fast Food,1,274.87
702,271,Idli,South Indian,3,440.36
703,271,Chicken Biryani,North Indian,2,88.62
704,271,Veg Burger,Fast Food,2,190.19
705,272,Chicken Biryani,North Indian,2,395.04
706,273,Ice Cream,Desserts,1,95.27
707,273,Chicken Biryani,North Indian,3,246.07
708,273,Paneer Pizza,Italian,2,218.0
709,273,Paneer Pizza,Italian,1,88.04
710,274,Idli,South Indian,2,280.05
711,275,Noodles,Chinese,1,288.85
712,275,Veg Burger,Fast Food,2,151.74
713,276,Chicken Burger,Fast Food,3,163.93
714,277,Brownie,Desserts,2,339.89
715,277,Veg Burger,Fast Food,3,248.87
716,277,Veg Burger,Fast Food,3,388.38
717,277,Paneer Pizza,Italian,3,183.32
718,278,Paneer Pizza,Italian,1,319.78
719,278,Idli,South Indian,2,235.56
720,279,Fried Rice,Chinese,2,426.14
721,279,Masala Dosa,South Indian,3,200.32
722,279,Paneer Pizza,Italian,2,123.2
723,279,Veg Biryani,North Indian,3,184.68
724,280,Ice Cream,Desserts,3,303.6
725,280,Noodles,Chinese,3,93.05
726,280,Idli,South Indian,2,212.83
727,280,Ice Cream,Desserts,2,241.77
728,281,Noodles,Chinese,2,330.4
729,281,Idli,South Indian,3,217.54
730,281,Veg Biryani,North Indian,2,112.47
731,282,Veg Biryani,North Indian,1,245.92
732,282,Chicken Pizza,Italian,2,222.79
733,283,Ice Cream,Desserts,3,327.32
734,283,Chicken Biryani,North Indian,1,227.45
735,284,Paneer Pizza,Italian,3,272.91
736,284,Chicken Pizza,Italian,2,119.91
737,285,Idli,South Indian,3,225.52
738,285,Veg Biryani,North Indian,3,105.15
739,285,Veg Biryani,North Indian,3,413.84
740,285,Ice Cream,Desserts,2,243.29
741,286,Masala Dosa,South Indian,1,296.15
742,286,Ice Cream,Desserts,3,108.62
743,286,Veg Burger,Fast Food,1,104.91
744,286,Noodles,Chinese,2,395.45
745,287,Idli,South Indian,2,403.26
746,287,Masala Dosa,South Indian,1,403.71
747,288,Idli,South Indian,3,344.39
748,288,Veg Biryani,North Indian,3,420.16
749,288,Veg Burger,Fast Food,2,333.84
750,288,Veg Burger,Fast Food,3,383.59
751,289,Idli,South Indian,3,438.12
752,289,Masala Dosa,South Indian,1,133.37
753,289,Chicken Burger,Fast Food,2,157.42
754,290,Chicken Biryani,North Indian,1,276.57
755,290,Masala Dosa,South Indian,2,365.6
756,290,Chicken Biryani,North Indian,1,111.78
757,290,Chicken Burger,Fast Food,2,410.1
758,291,Brownie,Desserts,3,126.38
759,291,Fried Rice,Chinese,3,317.41
760,292,Fried Rice,Chinese,1,276.71
761,292,Brownie,Desserts,2,324.54
762,292,Masala Dosa,South Indian,2,371.5
763,292,Ice Cream,Desserts,2,241.58
764,293,Veg Burger,Fast Food,1,262.83
765,293,Brownie,Desserts,2,289.67
766,293,Fried Rice,Chinese,2,251.35
767,293,Chicken Burger,Fast Food,3,203.87
768,294,Paneer Pizza,Italian,2,194.05
769,294,Brownie,Desserts,1,177.3
770,295,Chicken Biryani,North Indian,2,137.05
771,295,Ice Cream,Desserts,3,302.41
772,295,Brownie,Desserts,2,287.66
773,295,Chicken Pizza,Italian,2,122.46
774,296,Paneer Pizza,Italian,1,428.05
775,296,Paneer Pizza,Italian,1,375.3
776,297,Brownie,Desserts,1,110.54
777,297,Ice Cream,Desserts,1,265.18
778,297,Veg Burger,Fast Food,1,110.44
779,297,Veg Biryani,North Indian,3,271.97
780,298,Brownie,Desserts,3,173.99
781,299,Chicken Biryani,North Indian,2,245.26
782,299,Idli,South Indian,1,187.34
783,299,Ice Cream,Desserts,1,135.38
784,300,Chicken Pizza,Italian,3,105.27
785,300,Paneer Pizza,Italian,3,341.27
786,301,Noodles,Chinese,3,169.19
787,302,Fried Rice,Chinese,3,447.2
788,302,Fried Rice,Chinese,3,172.12
789,302,Fried Rice,Chinese,3,317.22
790,302,Noodles,Chinese,2,224.32
791,303,Chicken Pizza,Italian,1,293.72
792,303,Idli,South Indian,2,268.88
793,303,Chicken Biryani,North Indian,2,132.42
794,303,Chicken Burger,Fast Food,3,150.14
795,304,Ice Cream,Desserts,1,175.99
796,305,Masala Dosa,South Indian,3,274.33
797,305,Chicken Biryani,North Indian,3,280.47
798,305,Fried Rice,Chinese,3,90.77
799,306,Masala Dosa,South Indian,2,424.1
800,307,Fried Rice,Chinese,2,252.93
801,308,Veg Burger,Fast Food,2,134.41
802,308,Masala Dosa,South Indian,2,230.03
803,309,Noodles,Chinese,3,421.14
804,309,Fried Rice,Chinese,3,264.89
805,309,Veg Biryani,North Indian,2,360.88
806,310,Chicken Pizza,Italian,1,132.65
807,310,Noodles,Chinese,3,183.66
808,310,Paneer Pizza,Italian,3,423.69
809,310,Fried Rice,Chinese,1,249.66
810,311,Ice Cream,Desserts,3,386.07
811,311,Fried Rice,Chinese,3,114.06
812,312,Paneer Pizza,Italian,1,94.08
813,313,Chicken Biryani,North Indian,3,115.65
814,314,Ice Cream,Desserts,3,267.89
815,314,Chicken Burger,Fast Food,1,221.81
816,315,Veg Burger,Fast Food,2,187.54
817,315,Chicken Burger,Fast Food,3,223.45
818,315,Chicken Biryani,North Indian,1,448.61
819,316,Veg Burger,Fast Food,1,363.57
820,316,Idli,South Indian,2,256.16
821,316,Chicken Burger,Fast Food,3,99.96
822,316,Veg Burger,Fast Food,1,145.08
823,317,Veg Burger,Fast Food,2,169.51
824,317,Idli,South Indian,3,356.38
825,317,Chicken Pizza,Italian,1,237.68
826,317,Veg Biryani,North Indian,3,194.54
827,318,Ice Cream,Desserts,1,108.72
828,318,Veg Burger,Fast Food,1,131.92
829,318,Chicken Pizza,Italian,3,424.73
830,319,Veg Biryani,North Indian,1,245.24
831,319,Masala Dosa,South Indian,2,167.36
832,319,Brownie,Desserts,2,282.75
833,320,Chicken Burger,Fast Food,3,236.45
834,320,Brownie,Desserts,2,361.96
835,321,Noodles,Chinese,1,131.28
836,321,Chicken Pizza,Italian,1,417.27
837,321,Ice Cream,Desserts,3,405.33
838,321,Paneer Pizza,Italian,2,432.48
839,322,Noodles,Chinese,3,306.97
840,322,Chicken Pizza,Italian,3,308.2
841,322,Brownie,Desserts,1,87.76
842,323,Veg Biryani,North Indian,1,127.21
843,324,Idli,South Indian,1,325.3
844,324,Idli,South Indian,1,249.19
845,324,Fried Rice,Chinese,3,329.62
846,325,Veg Biryani,North Indian,2,412.13
847,325,Chicken Biryani,North Indian,2,352.37
848,326,Chicken Biryani,North Indian,3,302.92
849,326,Idli,South Indian,1,118.15
850,326,Chicken Burger,Fast Food,2,379.06
851,326,Brownie,Desserts,2,376.15
852,327,Chicken Pizza,Italian,1,329.3
853,327,Paneer Pizza,Italian,2,138.21
854,327,Veg Biryani,North Indian,2,302.51
855,327,Masala Dosa,South Indian,1,291.6
856,328,Masala Dosa,South Indian,3,186.08
857,328,Noodles,Chinese,1,342.24
858,328,Veg Burger,Fast Food,3,85.39
859,329,Noodles,Chinese,3,207.64
860,329,Brownie,Desserts,2,130.04
861,329,Chicken Pizza,Italian,3,149.35
862,330,Chicken Biryani,North Indian,1,390.22
863,330,Idli,South Indian,3,106.25
864,330,Paneer Pizza,Italian,2,193.11
865,330,Chicken Burger,Fast Food,3,82.48
866,331,Noodles,Chinese,2,381.22
867,331,Noodles,Chinese,3,91.47
868,332,Masala Dosa,South Indian,2,425.5
869,332,Brownie,Desserts,3,193.8
870,333,Veg Burger,Fast Food,2,320.0
871,333,Chicken Biryani,North Indian,3,342.85
872,333,Veg Burger,Fast Food,3,351.56
873,333,Ice Cream,Desserts,1,288.38
874,334,Ice Cream,Desserts,3,382.42
875,334,Chicken Pizza,Italian,3,324.97
876,334,Brownie,Desserts,1,207.83
877,334,Paneer Pizza,Italian,1,295.03
878,335,Paneer Pizza,Italian,1,409.19
879,336,Noodles,Chinese,2,81.99
880,337,Veg Burger,Fast Food,1,278.91
881,338,Paneer Pizza,Italian,1,445.61
882,338,Chicken Biryani,North Indian,1,128.57
883,339,Veg Burger,Fast Food,3,296.98
884,339,Fried Rice,Chinese,3,212.96
885,340,Noodles,Chinese,3,275.49
886,341,Masala Dosa,South Indian,2,106.23
887,341,Idli,South Indian,1,389.24
888,341,Veg Burger,Fast Food,1,185.82
889,342,Veg Biryani,North Indian,2,385.04
890,342,Fried Rice,Chinese,3,346.77
891,343,Idli,South Indian,1,290.06
892,344,Masala Dosa,South Indian,2,101.57
893,344,Masala Dosa,South Indian,3,276.42
894,344,Brownie,Desserts,3,215.07
895,344,Brownie,Desserts,2,368.17
896,345,Idli,South Indian,1,124.81
897,345,Veg Burger,Fast Food,1,386.79
898,346,Veg Burger,Fast Food,1,334.83
899,346,Chicken Biryani,North Indian,1,225.75
900,346,Chicken Pizza,Italian,1,354.54
901,347,Brownie,Desserts,3,328.76
902,348,Veg Biryani,North Indian,1,324.58
903,348,Masala Dosa,South Indian,3,381.05
904,349,Masala Dosa,South Indian,2,221.19
905,349,Masala Dosa,South Indian,2,252.72
906,349,Ice Cream,Desserts,3,350.85
907,350,Masala Dosa,South Indian,3,397.06
908,350,Chicken Burger,Fast Food,2,141.35
909,350,Noodles,Chinese,2,83.09
910,351,Veg Burger,Fast Food,3,120.6
911,352,Veg Biryani,North Indian,1,245.52
912,352,Veg Biryani,North Indian,2,350.72
913,352,Veg Burger,Fast Food,2,168.89
914,352,Paneer Pizza,Italian,1,434.77
915,353,Chicken Biryani,North Indian,3,428.37
916,353,Ice Cream,Desserts,3,335.23
917,354,Idli,South Indian,2,368.75
918,354,Paneer Pizza,Italian,3,350.22
919,355,Brownie,Desserts,1,179.37
920,355,Veg Burger,Fast Food,1,206.66
921,356,Idli,South Indian,2,229.8
922,357,Noodles,Chinese,2,449.52
923,357,Masala Dosa,South Indian,1,95.65
924,357,Ice Cream,Desserts,1,93.22
925,357,Chicken Biryani,North Indian,3,111.93
926,358,Noodles,Chinese,2,140.19
927,359,Idli,South Indian,3,358.3
928,359,Fried Rice,Chinese,1,311.43
929,359,Chicken Pizza,Italian,2,268.03
930,360,Veg Biryani,North Indian,1,127.51
931,361,Chicken Pizza,Italian,1,434.87
932,361,Brownie,Desserts,2,314.34
933,361,Ice Cream,Desserts,3,97.7
934,361,Veg Burger,Fast Food,3,257.94
935,362,Chicken Biryani,North Indian,2,201.54
936,362,Brownie,Desserts,1,120.57
937,362,Chicken Pizza,Italian,3,348.1
938,362,Paneer Pizza,Italian,1,261.75
939,363,Veg Biryani,North Indian,2,223.62
940,363,Ice Cream,Desserts,2,86.12
941,363,Ice Cream,Desserts,1,313.47
942,364,Chicken Pizza,Italian,3,215.74
943,365,Chicken Burger,Fast Food,3,428.17
944,365,Paneer Pizza,Italian,3,163.54
945,365,Masala Dosa,South Indian,3,183.53
946,366,Idli,South Indian,1,104.32
947,366,Idli,South Indian,1,164.56
948,366,Idli,South Indian,3,94.07
949,367,Masala Dosa,South Indian,2,151.26
950,368,Chicken Biryani,North Indian,2,372.28
951,369,Chicken Burger,Fast Food,1,255.0
952,369,Chicken Pizza,Italian,1,312.0
953,369,Noodles,Chinese,1,405.01
954,369,Paneer Pizza,Italian,3,319.77
955,370,Chicken Biryani,North Indian,2,394.25
956,370,Brownie,Desserts,3,304.03
957,370,Fried Rice,Chinese,3,80.1
958,370,Brownie,Desserts,1,191.25
959,371,Fried Rice,Chinese,2,83.95
960,371,Chicken Biryani,North Indian,2,229.08
961,371,Chicken Burger,Fast Food,1,383.35
962,371,Noodles,Chinese,1,283.74
963,372,Chicken Burger,Fast Food,3,86.44
964,372,Idli,South Indian,2,265.99
965,373,Chicken Pizza,Italian,2,287.97
966,373,Chicken Pizza,Italian,1,296.51
967,373,Chicken Biryani,North Indian,1,445.8
968,374,Chicken Pizza,Italian,1,434.37
969,374,Fried Rice,Chinese,1,265.59
970,374,Fried Rice,Chinese,2,445.74
971,374,Chicken Burger,Fast Food,3,333.84
972,375,Ice Cream,Desserts,2,198.31
973,376,Noodles,Chinese,2,160.64
974,376,Chicken Biryani,North Indian,3,181.7
975,376,Fried Rice,Chinese,2,426.43
976,376,Ice Cream,Desserts,3,142.74
977,377,Masala Dosa,South Indian,3,409.62
978,378,Chicken Biryani,North Indian,2,275.62
979,378,Chicken Pizza,Italian,1,84.01
980,379,Noodles,Chinese,1,325.63
981,379,Brownie,Desserts,3,367.53
982,379,Chicken Biryani,North Indian,2,311.76
983,380,Veg Biryani,North Indian,3,187.24
984,380,Chicken Burger,Fast Food,3,397.0
985,381,Noodles,Chinese,3,208.76
986,382,Veg Biryani,North Indian,3,418.48
987,382,Chicken Pizza,Italian,1,410.65
988,383,Idli,South Indian,3,445.76
989,383,Idli,South Indian,2,267.25
990,384,Veg Biryani,North Indian,1,263.78
991,384,Ice Cream,Desserts,3,379.7
992,385,Noodles,Chinese,1,427.38
993,385,Chicken Burger,Fast Food,2,324.99
994,386,Idli,South Indian,2,326.22
995,387,Veg Burger,Fast Food,1,185.26
996,388,Veg Burger,Fast Food,2,402.54
997,388,Masala Dosa,South Indian,1,264.3
998,389,Idli,South Indian,2,119.03
999,389,Ice Cream,Desserts,3,104.55
1000,389,Veg Biryani,North Indian,3,275.53
1001,390,Veg Burger,Fast Food,1,358.12
1002,391,Chicken Pizza,Italian,1,101.82
1003,392,Brownie,Desserts,1,182.23
1004,392,Noodles,Chinese,3,86.82
1005,393,Chicken Burger,Fast Food,1,348.86
1006,394,Ice Cream,Desserts,3,139.82
1007,394,Chicken Biryani,North Indian,3,315.41
1008,395,Fried Rice,Chinese,1,252.45
1009,396,Paneer Pizza,Italian,2,186.78
1010,396,Ice Cream,Desserts,2,342.95
1011,396,Veg Biryani,North Indian,2,219.64
1012,396,Noodles,Chinese,3,420.29
1013,397,Masala Dosa,South Indian,3,292.16
1014,397,Chicken Burger,Fast Food,2,414.42
1015,397,Ice Cream,Desserts,3,355.41
1016,398,Chicken Pizza,Italian,2,429.28
1017,398,Fried Rice,Chinese,2,194.54
1018,399,Ice Cream,Desserts,3,118.58
1019,400,Brownie,Desserts,3,123.92
1020,400,Paneer Pizza,Italian,3,329.12
1021,400,Veg Burger,Fast Food,3,371.69
1022,400,Chicken Pizza,Italian,3,408.56
1023,401,Chicken Biryani,North Indian,2,124.88
1024,401,Idli,South Indian,3,314.97
1025,401,Fried Rice,Chinese,2,281.08
1026,401,Chicken Burger,Fast Food,1,219.49
1027,402,Ice Cream,Desserts,3,294.7
1028,402,Masala Dosa,South Indian,3,392.95
1029,402,Fried Rice,Chinese,1,349.62
1030,402,Idli,South Indian,2,329.4
1031,403,Brownie,Desserts,2,211.38
1032,403,Veg Biryani,North Indian,3,351.33
1033,403,Chicken Biryani,North Indian,3,246.47
1034,403,Ice Cream,Desserts,2,302.17
1035,404,Idli,South Indian,2,258.49
1036,404,Brownie,Desserts,3,373.15
1037,404,Ice Cream,Desserts,3,85.8
1038,404,Idli,South Indian,2,92.58
1039,405,Noodles,Chinese,1,151.09
1040,405,Brownie,Desserts,1,368.73
1041,405,Chicken Pizza,Italian,1,289.39
1042,405,Veg Biryani,North Indian,2,365.76
1043,406,Ice Cream,Desserts,3,145.01
1044,407,Noodles,Chinese,3,229.61
1045,407,Chicken Biryani,North Indian,2,99.31
1046,407,Chicken Pizza,Italian,3,383.06
1047,407,Chicken Biryani,North Indian,2,390.84
1048,408,Brownie,Desserts,3,359.45
1049,409,Chicken Burger,Fast Food,2,448.15
1050,409,Chicken Pizza,Italian,1,104.68
1051,410,Veg Burger,Fast Food,3,202.94
1052,410,Idli,South Indian,3,287.37
1053,411,Ice Cream,Desserts,3,274.36
1054,411,Veg Burger,Fast Food,1,443.78
1055,412,Fried Rice,Chinese,3,382.22
1056,412,Chicken Biryani,North Indian,2,227.39
1057,413,Veg Burger,Fast Food,3,273.37
1058,413,Chicken Pizza,Italian,2,381.26
1059,414,Idli,South Indian,3,350.81
1060,415,Brownie,Desserts,3,302.45
1061,416,Masala Dosa,South Indian,1,149.72
1062,417,Chicken Biryani,North Indian,3,184.35
1063,418,Veg Biryani,North Indian,3,109.13
1064,418,Idli,South Indian,2,410.38
1065,418,Idli,South Indian,1,316.12
1066,419,Noodles,Chinese,3,226.89
1067,419,Chicken Burger,Fast Food,1,340.21
1068,419,Paneer Pizza,Italian,2,305.57
1069,420,Fried Rice,Chinese,2,168.66
1070,420,Chicken Pizza,Italian,2,218.25
1071,420,Brownie,Desserts,1,438.87
1072,421,Chicken Burger,Fast Food,2,425.39
1073,421,Ice Cream,Desserts,3,368.36
1074,421,Masala Dosa,South Indian,2,146.04
1075,422,Noodles,Chinese,3,220.39
1076,423,Veg Burger,Fast Food,1,409.45
1077,423,Chicken Pizza,Italian,1,393.45
1078,423,Chicken Biryani,North Indian,2,236.82
1079,423,Veg Burger,Fast Food,1,330.46
1080,424,Noodles,Chinese,2,123.94
1081,425,Veg Burger,Fast Food,2,370.83
1082,426,Brownie,Desserts,1,256.24
1083,426,Chicken Burger,Fast Food,3,400.57
1084,427,Paneer Pizza,Italian,1,109.14
1085,428,Noodles,Chinese,3,319.7
1086,429,Chicken Biryani,North Indian,1,150.6
1087,430,Masala Dosa,South Indian,1,401.18
1088,430,Ice Cream,Desserts,1,255.26
1089,430,Veg Biryani,North Indian,1,427.16
1090,431,Brownie,Desserts,2,417.18
1091,431,Veg Biryani,North Indian,2,389.1
1092,431,Chicken Biryani,North Indian,2,191.01
1093,431,Chicken Burger,Fast Food,1,434.58
1094,432,Chicken Biryani,North Indian,2,297.19
1095,432,Masala Dosa,South Indian,2,356.02
1096,433,Chicken Biryani,North Indian,3,231.95
1097,434,Veg Burger,Fast Food,3,152.67
1098,434,Chicken Pizza,Italian,1,269.64
1099,435,Noodles,Chinese,2,203.13
1100,435,Veg Burger,Fast Food,2,426.78
1101,435,Veg Biryani,North Indian,1,200.46
1102,436,Ice Cream,Desserts,1,103.79
1103,436,Fried Rice,Chinese,1,232.89
1104,436,Chicken Pizza,Italian,2,176.07
1105,437,Masala Dosa,South Indian,3,241.01
1106,438,Ice Cream,Desserts,3,257.56
1107,438,Noodles,Chinese,3,116.66
1108,438,Chicken Pizza,Italian,2,103.87
1109,438,Chicken Biryani,North Indian,1,181.39
1110,439,Noodles,Chinese,2,181.64
1111,439,Fried Rice,Chinese,1,333.48
1112,439,Chicken Biryani,North Indian,1,208.06
1113,440,Fried Rice,Chinese,1,327.4
1114,441,Chicken Biryani,North Indian,3,360.05
1115,441,Noodles,Chinese,2,94.53
1116,442,Chicken Pizza,Italian,3,136.76
1117,442,Brownie,Desserts,2,315.68
1118,442,Masala Dosa,South Indian,2,116.38
1119,442,Chicken Pizza,Italian,1,419.5
1120,443,Veg Burger,Fast Food,1,190.71
1121,444,Paneer Pizza,Italian,2,363.39
1122,445,Chicken Pizza,Italian,3,178.15
1123,445,Idli,South Indian,3,89.57
1124,445,Fried Rice,Chinese,3,116.26
1125,446,Ice Cream,Desserts,1,214.08
1126,446,Fried Rice,Chinese,1,447.71
1127,447,Chicken Pizza,Italian,3,330.17
1128,447,Paneer Pizza,Italian,3,170.23
1129,448,Paneer Pizza,Italian,2,295.54
1130,448,Chicken Pizza,Italian,1,402.34
1131,448,Masala Dosa,South Indian,2,261.15
1132,448,Chicken Burger,Fast Food,1,443.47
1133,449,Brownie,Desserts,2,442.08
1134,449,Brownie,Desserts,1,131.8
1135,450,Veg Burger,Fast Food,1,238.22
1136,450,Chicken Pizza,Italian,3,121.69
1137,451,Ice Cream,Desserts,3,142.89
1138,451,Chicken Biryani,North Indian,1,233.34
1139,452,Idli,South Indian,2,227.99
1140,453,Veg Burger,Fast Food,2,309.46
1141,453,Chicken Burger,Fast Food,1,254.77
1142,453,Fried Rice,Chinese,1,167.74
1143,453,Brownie,Desserts,2,289.05
1144,454,Brownie,Desserts,1,213.71
1145,454,Chicken Burger,Fast Food,2,171.48
1146,455,Paneer Pizza,Italian,3,359.12
1147,455,Idli,South Indian,3,130.8
1148,455,Veg Biryani,North Indian,2,338.28
1149,455,Ice Cream,Desserts,1,365.43
1150,456,Fried Rice,Chinese,2,118.31
1151,457,Ice Cream,Desserts,2,113.32
1152,457,Masala Dosa,South Indian,3,141.34
