order_id,customer_id,restaurant_id,partner_id,order_date,delivery_time_minutes,order_status,total_amount
428,422,26,135,2024-12-05 10:30:03,21,Delivered,730.0
429,743,73,65,2025-04-07 13:52:34,27,Delivered,1172.01
430,59,56,244,2025-12-18 12:17:14,53,Delivered,1318.32
431,123,23,220,2025-05-07 13:14:30,53,Delivered,1233.05
432,922,145,206,2026-01-25 16:31:14,26,Cancelled,1297.83
433,260,76,120,2025-02-03 23:43:52,57,Preparing,1203.99
434,945,71,197,2026-04-03 04:06:29,42,Delivered,1251.51
435,789,83,66,2025-10-20 16:51:59,25,Delivered,607.52
436,64,98,100,2026-05-24 16:54:40,36,Preparing,576.09
437,833,68,46,2026-06-23 20:37:05,43,Delivered,1766.05
438,206,101,46,2025-09-21 14:54:16,56,Delivered,387.39
439,788,111,56,2025-01-02 21:11:49,54,Delivered,1655.81
440,733,67,27,2025-04-03 18:33:20,17,Delivered,1092.72
441,257,115,5,2025-10-03 21:04:33,46,Delivered,1206.55
442,956,10,171,2026-07-28 22:43:53,39,Delivered,1305.09
443,927,101,148,2025-03-25 08:12:25,15,Delivered,1700.85
444,503,123,112,2025-02-21 06:38:00,40,Delivered,1438.55
445,805,18,139,2025-06-18 15:17:17,29,Delivered,1724.36
446,838,124,32,2024-10-31 22:41:21,51,Delivered,1786.14
447,342,78,103,2025-08-12 23:04:15,18,Delivered,1732.06
448,93,94,137,2026-02-12 00:31:03,69,Preparing,282.75
449,471,75,166,2025-12-11 17:51:43,27,Delivered,214.9
450,394,49,77,2025-07-23 16:58:59,59,Delivered,326.17
451,706,92,125,2026-02-21 14:20:39,20,Cancelled,872.67
452,195,36,10,2026-02-26 16:21:12,27,Delivered,1794.03
453,245,126,100,2026-06-14 12:38:12,19,Delivered,1211.62
454,512,137,248,2025-08-16 01:36:34,68,Delivered,1744.85
455,17,10,87,2025-01-15 01:29:04,18,Delivered,1339.67
456,416,31,55,2024-12-01 13:15:15,66,Delivered,1013.15
457,963,138,39,2026-04-17 20:14:45,62,Delivered,1675.95
458,38,37,126,2025-05-30 09:06:07,56,Delivered,1646.85
459,634,12,63,2025-03-11 04:35:14,59,Delivered,173.7
460,648,13,232,2025-02-06 00:27:43,34,Delivered,310.53
461,626,44,214,2024-08-13 06:09:24,52,Delivered,1498.83
462,117,128,153,2025-10-15 14:33:09,66,Delivered,254.13
463,208,110,87,2025-04-13 10:05:24,66,Delivered,1367.58
464,412,84,31,2025-02-16 19:37:32,58,Delivered,376.59
465,857,55,196,2026-06-01 06:22:11,17,Delivered,703.58
466,124,71,37,2025-02-11 06:29:42,63,Delivered,1298.89
467,567,43,113,2025-10-20 16:56:12,30,Preparing,217.15
468,103,97,200,2026-04-19 19:15:08,25,Delivered,953.5
469,7,2,46,2026-03-22 23:17:10,20,Delivered,1129.66
470,291,107,178,2025-08-19 23:06:25,66,Delivered,935.42
471,130,53,37,2025-11-15 19:21:33,55,Delivered,893.19
472,245,45,157,2026-02-04 19:14:34,59,Delivered,447.0
473,512,23,161,2026-02-12 05:03:38,67,Delivered,723.96
474,5,143,61,2024-10-27 12:51:01,27,Delivered,1024.83
475,98,93,221,2024-12-16 05:33:10,63,Preparing,987.44
476,476,54,71,2026-06-22 21:19:16,18,Delivered,1464.41
477,702,122,128,2025-07-11 02:58:47,26,Delivered,1672.41
478,56,94,73,2025-11-09 21:35:02,28,Delivered,701.59
479,825,117,12,2026-04-30 18:11:58,21,Delivered,1676.02
480,181,41,202,2026-05-18 16:20:43,16,Delivered,341.51
481,917,61,185,2026-05-28 12:32:17,43,Delivered,687.85
482,204,84,59,2025-10-24 07:44:49,64,Delivered,525.84
483,243,106,223,2025-07-04 21:16:35,27,Delivered,514.09
484,483,150,125,2024-07-31 03:38:08,18,Cancelled,389.15
485,951,117,46,2024-12-21 03:37:55,39,Delivered,905.27
486,199,92,250,2025-10-15 14:32:35,32,Delivered,359.9
487,709,146,16,2024-12-11 11:17:00,32,Delivered,1555.22
488,470,108,44,2025-07-05 22:21:43,63,Delivered,1612.57
489,619,41,203,2024-09-21 08:13:47,65,Delivered,1159.02
490,175,148,249,2024-12-01 23:05:41,50,Cancelled,292.68
491,878,134,126,2024-09-10 02:57:23,70,Preparing,1126.11
492,858,119,72,2025-04-12 05:51:31,15,Delivered,1364.7
493,253,64,84,2025-02-05 12:25:14,42,Delivered,1621.51
494,606,39,234,2025-12-28 22:05:50,51,Cancelled,839.32
495,46,11,121,2026-06-28 22:44:12,61,Delivered,205.47
496,544,101,123,2025-11-03 21:49:43,66,Delivered,1505.13
497,464,127,62,2025-07-27 23:12:15,20,Delivered,170.5
498,750,105,244,2026-03-11 04:12:40,28,Delivered,638.05
499,664,24,5,2025-09-11 09:31:09,45,Delivered,416.97
500,471,147,192,2026-07-06 09:31:25,52,Delivered,900.49
501,791,36,224,2025-08-19 15:20:36,60,Delivered,1453.27
502,380,119,181,2026-02-07 08:16:11,55,Delivered,1185.05
503,395,86,136,2024-10-24 10:55:19,17,Delivered,1392.27
504,715,139,148,2025-01-11 11:11:48,65,Delivered,1279.7
505,636,86,189,2025-08-13 21:53:35,18,Delivered,1651.51
506,373,14,29,2026-01-29 22:05:10,39,Delivered,1171.57
507,375,94,45,2026-06-24 12:40:11,56,Delivered,260.56
508,727,53,36,2026-04-25 00:50:06,36,Delivered,337.37
509,490,149,224,2025-04-08 22:57:02,59,Delivered,1379.28
510,231,83,91,2024-11-13 11:09:56,32,Delivered,847.83
511,56,17,96,2025-10-22 05:39:12,37,Delivered,977.39
512,850,32,121,2025-10-05 17:13:14,60,Delivered,1511.88
513,922,75,116,2026-07-09 18:00:13,54,Delivered,1260.96
514,710,17,49,2025-09-05 03:21:37,44,Delivered,794.63
515,184,74,246,2025-02-02 19:52:53,19,Delivered,605.31
516,714,38,128,2024-11-07 13:21:37,24,Cancelled,1009.13
517,643,6,76,2024-11-21 23:33:12,41,Preparing,1043.37
518,136,122,89,2024-08-19 20:56:41,41,Delivered,1213.73
519,299,49,17,2026-04-21 00:16:57,16,Cancelled,533.34
520,971,134,166,2026-01-04 12:33:03,36,Delivered,715.61
521,662,84,125,2026-03-05 17:47:02,52,Delivered,1024.77
522,562,114,118,2024-10-13 14:45:02,34,Delivered,1632.17
523,314,44,203,2024-11-10 16:49:11,31,Delivered,763.64
524,296,13,38,2026-04-06 04:28:21,37,Delivered,1727.75
525,634,42,183,2025-05-08 00:42:21,49,Delivered,1755.79
526,860,40,42,2025-06-02 12:35:50,30,Delivered,1789.73
527,589,33,113,2026-02-15 10:51:24,31,Delivered,488.51
528,725,9,171,2026-04-04 03:06:45,35,Preparing,394.11
529,460,139,250,2026-02-13 01:11:05,25,Delivered,350.46
530,26,104,239,2026-05-30 08:36:18,46,Delivered,1713.85
531,951,82,40,2024-09-09 05:34:35,15,Preparing,1051.14
532,520,85,166,2025-09-27 16:36:14,60,Delivered,1628.36
533,993,147,171,2024-12-22 10:18:39,24,Delivered,1352.1
534,945,114,87,2024-12-10 15:26:40,59,Delivered,940.32
535,42,36,174,2024-08-27 07:30:19,50,Delivered,190.91
536,633,57,115,2026-06-15 04:45:50,37,Delivered,240.81
537,657,50,150,2024-09-01 14:25:30,48,Delivered,1693.85
538,285,51,6,2025-02-20 03:17:31,20,Delivered,885.01
539,688,23,250,2026-03-12 03:32:02,47,Delivered,959.27
540,618,131,242,2025-10-02 12:44:58,18,Preparing,745.76
541,152,110,95,2025-08-12 20:07:46,39,Delivered,619.67
542,360,79,115,2025-11-12 04:59:46,70,Delivered,505.9
543,910,114,190,2026-04-19 20:32:44,41,Delivered,626.25
544,826,109,187,2026-07-28 23:18:17,41,Delivered,1118.85
545,89,37,54,2026-01-12 21:45:50,34,Delivered,1581.42
546,344,17,239,2026-06-16 07:52:02,52,Delivered,295.94
547,420,70,107,2025-07-25 16:58:36,26,Delivered,1321.91
548,774,36,52,2025-09-04 21:22:41,26,Delivered,627.61
549,503,11,211,2025-08-24 02:42:50,67,Delivered,1115.59
550,506,144,190,2025-08-26 00:28:21,44,Delivered,1455.51
551,158,68,77,2026-05-30 20:37:34,55,Delivered,929.69
552,670,74,107,2025-10-13 22:59:16,26,Delivered,1284.94
553,251,8,31,2025-07-04 13:20:03,63,Delivered,1790.65
554,69,93,149,2025-04-26 09:11:27,45,Delivered,1582.77
555,644,122,250,2026-01-11 00:42:12,59,Delivered,765.78
556,751,148,5,2025-01-08 15:07:43,69,Delivered,1109.73
557,150,82,119,2026-01-18 13:56:25,59,Delivered,419.46
558,280,93,108,2026-02-23 19:46:26,55,Preparing,737.37
559,297,75,136,2026-02-09 21:24:38,55,Preparing,997.88
560,785,47,196,2026-01-27 14:48:01,21,Delivered,425.77
561,331,81,212,2026-06-11 10:14:17,69,Delivered,646.77
562,702,93,25,2025-05-14 03:42:15,49,Delivered,1508.47
563,14,36,133,2025-12-29 09:47:33,33,Delivered,950.08
564,349,42,27,2025-09-01 13:25:01,28,Delivered,514.84
565,193,144,158,2025-05-02 15:16:44,59,Delivered,1017.33
566,545,142,180,2024-12-19 11:46:02,63,Delivered,838.62
567,939,20,30,2025-01-28 23:43:14,67,Delivered,178.68
568,357,80,177,2025-12-06 04:01:44,38,Delivered,879.2
569,612,134,196,2025-09-17 14:27:16,36,Delivered,652.73
570,763,31,57,2025-05-31 08:39:50,23,Cancelled,384.89
571,233,79,33,2026-07-16 23:46:30,28,Delivered,279.7
572,708,29,20,2024-09-14 08:25:49,16,Delivered,1399.6
573,44,51,28,2026-04-10 10:13:30,17,Delivered,997.24
574,61,121,31,2026-05-10 20:15:54,31,Delivered,647.72
575,11,25,201,2026-07-15 15:03:23,22,Preparing,488.91
576,923,52,48,2026-03-04 01:51:06,57,Delivered,299.79
577,867,72,243,2026-04-03 22:27:28,52,Delivered,414.92
578,513,62,130,2026-04-22 00:19:36,51,Delivered,1502.32
579,782,4,136,2026-03-18 00:41:05,28,Delivered,1741.04
580,176,138,2,2024-08-29 11:20:28,61,Delivered,503.13
581,517,122,94,2025-01-01 22:59:22,59,Delivered,875.45
582,981,28,47,2024-08-11 12:42:41,68,Delivered,776.36
583,220,132,59,2025-03-02 02:14:54,41,Delivered,1774.61
584,127,120,29,2025-03-20 17:08:38,48,Delivered,1407.75
585,722,74,143,2025-01-28 14:14:28,61,Delivered,691.39
586,119,99,73,2026-07-15 15:00:18,44,Delivered,664.81
587,1000,114,58,2025-05-26 07:35:41,50,Delivered,1775.19
588,439,49,220,2025-12-12 08:46:54,19,Cancelled,1474.02
589,962,95,46,2024-09-30 18:18:03,15,Preparing,961.22
590,108,102,113,2026-04-22 20:07:35,48,Delivered,290.26
591,147,102,103,2025-10-16 20:47:32,59,Delivered,317.84
592,948,44,17,2026-05-24 07:20:29,38,Preparing,708.74
593,610,104,32,2026-04-06 23:23:40,29,Delivered,1346.58
594,286,149,152,2025-10-17 18:54:31,32,Delivered,1471.62
595,966,103,92,2025-04-04 04:26:37,45,Delivered,1717.73
596,497,131,72,2024-10-22 02:23:48,24,Delivered,328.26
597,257,126,128,2025-07-21 12:33:04,29,Delivered,372.1
598,102,14,213,2024-09-18 15:28:08,19,Delivered,194.14
599,184,98,155,2025-04-24 11:58:37,58,Delivered,649.54
600,639,25,195,2026-05-08 18:29:08,19,Delivered,1007.92
601,505,120,52,2026-06-06 05:31:34,33,Delivered,958.91
602,268,139,88,2024-12-02 16:09:17,66,Cancelled,1051.92
603,976,9,111,2025-01-08 05:10:05,22,Delivered,669.02
604,386,114,118,2026-06-06 08:54:27,17,Delivered,1068.5
605,882,78,227,2026-02-14 11:38:33,60,Delivered,860.62
606,320,100,125,2025-10-15 04:43:02,63,Delivered,1263.79
607,676,142,176,2026-06-26 23:31:14,49,Delivered,935.25
608,875,41,130,2026-07-20 06:43:00,18,Delivered,966.24
609,995,97,158,2026-06-02 22:37:20,58,Delivered,1763.34
610,329,16,8,2024-10-09 17:46:59,52,Delivered,1530.94
611,358,150,7,2024-08-15 19:18:19,63,Cancelled,713.07
612,100,110,89,2026-03-26 02:06:36,37,Delivered,243.14
613,251,64,61,2024-11-21 23:06:08,56,Delivered,290.15
614,705,17,223,2025-12-10 10:16:05,34,Delivered,430.14
615,552,84,10,2025-10-20 09:05:54,44,Delivered,847.08
616,528,108,69,2024-12-06 03:34:51,16,Delivered,1120.18
617,325,97,147,2026-03-26 07:14:57,39,Delivered,311.25
618,501,26,177,2026-07-18 23:28:56,58,Delivered,969.61
619,831,87,43,2026-02-15 21:21:57,54,Delivered,1749.56
620,207,128,163,2025-10-27 21:45:11,69,Preparing,274.28
621,871,138,55,2026-03-03 01:05:08,33,Delivered,640.58
622,588,103,206,2025-04-25 13:19:51,29,Delivered,1730.6
623,735,149,25,2025-12-26 19:32:21,52,Delivered,261.0
624,821,136,122,2024-08-16 17:28:36,42,Delivered,1462.83
625,668,78,130,2024-10-08 21:23:10,66,Delivered,1244.7
626,321,52,107,2025-03-21 05:57:11,40,Delivered,1000.36
627,688,141,47,2024-12-30 12:09:46,16,Delivered,1001.77
628,192,148,128,2025-08-04 07:30:33,28,Delivered,1509.45
629,961,120,69,2025-03-01 08:36:49,55,Delivered,1163.8
630,788,112,240,2025-12-18 20:23:49,51,Delivered,248.8
631,206,94,119,2026-06-03 03:33:08,24,Delivered,1381.62
632,784,77,217,2026-02-19 21:28:02,42,Delivered,1569.31
633,934,17,163,2025-08-30 06:21:30,28,Delivered,590.44
634,294,42,66,2024-12-25 20:32:04,58,Delivered,819.68
635,117,39,50,2024-09-11 02:16:44,16,Delivered,1514.93
636,476,125,144,2025-11-16 11:31:39,42,Delivered,1644.33
637,207,41,70,2026-04-29 12:00:10,23,Delivered,1452.96
638,285,141,46,2024-12-28 13:25:52,56,Cancelled,1740.25
639,498,6,15,2026-07-07 03:59:48,70,Cancelled,667.94
640,306,17,231,2024-08-01 21:06:04,41,Cancelled,1258.26
641,907,24,102,2025-10-19 21:10:54,68,Delivered,381.92
642,115,147,189,2025-06-16 20:34:51,47,Preparing,1011.23
643,849,149,244,2025-07-29 04:45:43,64,Preparing,565.48
644,906,24,61,2024-10-01 06:11:35,53,Delivered,1481.03
645,338,150,189,2025-01-08 11:59:06,39,Delivered,1377.53
646,958,109,56,2026-01-13 11:54:45,24,Delivered,503.28
647,282,113,105,2025-11-02 00:53:15,31,Cancelled,242.28
648,547,96,180,2025-08-21 07:41:22,22,Delivered,849.24
649,700,64,247,2024-10-09 05:51:08,32,Cancelled,1696.0
650,372,122,184,2025-11-13 20:27:51,38,Delivered,184.77
651,991,9,216,2024-10-26 12:27:11,62,Delivered,1702.4
652,708,62,65,2024-11-18 19:57:10,50,Delivered,1204.27
653,718,93,232,2025-06-03 01:25:09,66,Delivered,1032.6
654,243,114,100,2024-09-04 16:04:27,15,Preparing,798.41
655,940,66,78,2025-12-02 22:55:12,20,Preparing,1398.5
656,305,54,221,2024-11-23 07:05:50,25,Preparing,1191.73
657,901,105,203,2026-02-17 10:26:09,17,Delivered,282.16
658,799,126,121,2024-11-23 23:02:53,62,Delivered,1537.92
659,735,109,225,2024-10-26 19:42:47,67,Delivered,414.57
660,268,130,17,2025-01-06 00:51:52,37,Delivered,1353.23
661,561,84,117,2024-11-28 07:45:34,59,Delivered,235.96
662,657,48,162,2024-10-28 18:40:55,43,Delivered,374.55
663,411,52,161,2026-06-02 06:33:39,34,Delivered,285.68
664,162,64,133,2026-01-13 12:08:38,60,Preparing,1520.53
665,782,34,217,2026-07-16 17:54:06,53,Delivered,1457.86
666,328,116,123,2026-01-24 01:57:56,70,Delivered,580.12
667,704,84,205,2025-07-21 14:58:27,33,Delivered,833.92
668,187,101,225,2025-06-12 14:33:31,39,Preparing,1609.16
669,230,6,243,2025-07-26 10:42:03,16,Preparing,1217.73
670,642,59,233,2026-03-05 16:07:21,20,Preparing,477.14
671,719,44,13,2025-12-23 20:13:32,40,Delivered,1140.65
672,153,23,246,2024-11-14 12:30:43,38,Delivered,1085.95
673,15,135,112,2024-09-08 14:54:10,64,Preparing,898.62
674,690,127,31,2024-10-26 12:22:27,29,Delivered,464.4
675,883,69,74,2025-11-11 15:09:07,62,Delivered,364.83
676,877,53,154,2026-03-20 05:02:01,28,Preparing,616.9
677,694,49,108,2026-02-28 12:22:00,26,Delivered,390.81
678,298,68,61,2026-01-03 03:18:53,54,Delivered,559.72
679,597,118,22,2024-10-06 09:01:00,15,Delivered,1587.88
680,998,102,176,2024-10-27 02:41:26,28,Delivered,1318.95
681,754,66,19,2024-10-24 14:35:06,21,Delivered,235.99
682,954,61,121,2025-05-22 05:22:21,37,Preparing,1699.88
683,991,12,2,2025-06-06 20:19:44,31,Delivered,778.55
684,405,95,34,2024-10-18 05:39:01,50,Delivered,445.96
685,174,129,127,2024-11-06 15:37:38,36,Cancelled,367.67
686,325,136,111,2026-07-08 10:23:51,24,Delivered,666.89
687,131,128,224,2024-12-16 10:08:54,68,Delivered,744.98
688,441,73,232,2024-08-30 13:41:15,31,Delivered,1406.58
689,271,133,81,2024-10-31 00:19:26,42,Cancelled,670.65
690,504,39,143,2025-11-20 16:42:31,69,Preparing,1200.48
691,451,14,49,2026-02-09 14:26:34,24,Delivered,452.18
692,482,67,42,2024-08-22 20:30:31,60,Delivered,341.44
693,917,127,11,2025-07-10 20:43:18,43,Delivered,1319.9
694,497,118,127,2024-11-11 16:30:11,22,Delivered,1580.35
695,127,90,24,2026-02-10 15:12:39,28,Cancelled,448.08
696,173,131,211,2025-04-21 10:22:16,32,Delivered,1244.18
697,218,150,249,2025-12-25 00:50:15,15,Delivered,1091.8
698,427,20,64,2026-02-25 20:12:51,64,Delivered,305.6
699,337,7,73,2026-07-17 22:40:04,58,Preparing,351.29
700,383,28,215,2025-09-13 01:41:39,35,Delivered,283.75
701,851,123,117,2026-03-11 08:03:28,55,Preparing,1130.44
702,6,85,249,2025-07-03 23:40:13,17,Delivered,1718.98
703,333,146,34,2026-07-23 06:46:00,28,Cancelled,1472.57
704,290,83,205,2025-02-07 05:08:33,18,Delivered,1052.81
705,617,98,24,2024-12-29 19:36:22,40,Delivered,546.13
706,790,103,23,2026-07-17 21:46:45,16,Cancelled,418.85
707,799,104,73,2025-11-24 22:36:12,56,Delivered,1229.21
708,124,77,126,2026-03-01 02:23:07,66,Delivered,1480.48
709,318,34,92,2026-02-15 19:45:52,57,Delivered,756.3
710,205,126,115,2025-01-11 08:26:18,39,Delivered,1079.04
711,434,24,194,2024-08-26 19:41:07,42,Delivered,1162.88
712,445,110,24,2025-03-14 02:51:16,17,Delivered,1755.9
713,693,58,166,2025-10-16 06:12:49,58,Delivered,1685.6
714,540,135,22,2024-12-25 12:57:10,33,Delivered,280.65
715,821,123,77,2025-06-29 04:18:36,24,Preparing,1279.12
716,308,64,134,2025-05-20 10:31:34,42,Delivered,228.75
717,79,12,132,2025-04-17 01:29:58,21,Delivered,831.48
718,476,146,209,2025-01-06 22:25:09,31,Delivered,1116.19
719,788,129,5,2025-09-18 12:03:28,22,Delivered,913.75
720,806,47,216,2024-08-08 11:29:21,40,Delivered,836.82
721,722,77,81,2025-12-23 23:06:14,52,Delivered,1399.63
722,461,68,88,2024-12-14 23:18:08,70,Delivered,498.26
723,81,67,224,2025-07-17 17:44:22,58,Delivered,1031.72
724,6,102,30,2025-12-16 10:05:00,15,Delivered,937.25
725,709,104,223,2026-06-10 03:36:52,57,Preparing,1143.11
726,499,78,159,2025-12-27 16:42:18,67,Preparing,745.2
727,690,102,206,2026-04-20 04:29:38,34,Delivered,372.94
728,196,29,209,2025-03-20 05:14:38,16,Delivered,460.56
729,28,54,124,2026-03-24 07:18:29,56,Delivered,548.94
730,863,138,49,2025-09-06 17:32:03,20,Delivered,914.65
731,486,109,6,2024-10-17 13:19:16,22,Delivered,401.5
732,720,114,247,2024-11-22 06:51:52,46,Delivered,1568.66
733,600,63,52,2026-03-14 18:13:50,33,Delivered,1525.83
734,53,86,3,2026-03-30 19:00:20,21,Delivered,1326.6
735,426,127,189,2025-03-05 03:13:32,52,Delivered,1064.6
736,298,10,125,2024-12-12 20:57:39,40,Delivered,1125.21
737,627,125,60,2024-10-15 02:12:41,60,Delivered,181.38
738,591,81,142,2024-10-07 01:07:13,19,Delivered,1219.7
739,911,122,30,2025-03-07 00:03:59,46,Delivered,1216.2
740,460,112,6,2024-08-15 16:51:38,25,Delivered,467.13
741,353,113,60,2026-04-03 13:09:17,47,Delivered,1649.97
742,348,120,34,2025-10-05 18:36:24,33,Delivered,794.11
743,427,93,204,2026-01-10 14:20:47,45,Delivered,1543.48
744,637,54,73,2025-05-31 16:49:39,59,Delivered,1250.64
745,133,45,52,2025-11-26 18:51:54,25,Delivered,316.49
746,426,127,78,2025-09-09 16:48:45,30,Delivered,227.63
747,19,92,226,2024-11-15 06:42:32,31,Delivered,411.7
748,848,129,9,2026-07-15 03:31:41,66,Delivered,860.52
749,633,59,31,2025-04-16 22:33:44,50,Delivered,575.41
750,349,91,197,2026-05-27 22:10:37,17,Delivered,1069.09
751,918,39,219,2024-08-04 20:29:30,59,Cancelled,1147.08
752,107,13,238,2025-10-19 18:57:06,43,Delivered,1738.37
753,774,29,250,2025-12-27 12:35:53,21,Delivered,1155.93
754,879,27,211,2025-04-08 18:31:24,50,Delivered,323.93
755,646,31,223,2024-11-10 15:17:25,28,Preparing,409.1
756,300,114,196,2024-11-22 16:06:58,47,Delivered,1586.31
757,158,94,86,2025-11-04 05:47:50,67,Delivered,1550.18
758,450,107,197,2025-03-08 18:14:35,64,Delivered,1527.44
759,486,88,74,2025-05-16 18:47:15,47,Delivered,588.93
760,733,107,93,2024-11-06 02:40:13,55,Delivered,400.16
761,772,136,108,2024-08-11 08:34:15,65,Delivered,1472.92
762,424,105,230,2026-05-12 12:06:01,44,Preparing,1001.66
763,699,93,242,2026-04-29 11:47:53,16,Delivered,1420.75
764,735,133,242,2025-10-31 10:02:37,19,Delivered,669.43
765,791,43,112,2024-12-26 11:29:46,18,Delivered,211.2
766,945,39,232,2026-01-24 06:08:08,51,Delivered,1192.15
767,731,134,250,2026-05-17 20:23:05,33,Delivered,1611.54
768,718,142,224,2025-05-09 21:48:59,34,Delivered,667.6
769,353,3,212,2025-04-26 21:32:20,32,Preparing,1157.16
770,151,104,115,2026-02-09 12:38:39,56,Delivered,1048.3
771,808,114,179,2025-05-20 14:28:42,37,Cancelled,1439.58
772,415,51,226,2026-05-12 05:39:47,34,Delivered,1036.77
773,400,33,134,2026-04-04 10:22:48,49,Delivered,303.15
774,566,80,134,2024-09-18 08:10:58,36,Delivered,414.05
775,29,139,152,2026-04-19 13:40:53,31,Delivered,1427.36
776,744,109,130,2026-02-25 11:29:50,22,Delivered,1538.61
777,266,130,91,2026-02-20 17:14:53,22,Delivered,1224.09
778,128,115,77,2025-12-19 22:31:35,51,Delivered,897.69
779,242,149,145,2024-07-30 00:34:05,60,Cancelled,1185.78
780,547,60,90,2026-04-15 14:33:53,34,Delivered,1444.9
781,733,147,173,2026-07-21 23:02:44,23,Delivered,1007.45
782,254,27,84,2025-01-11 18:17:55,48,Delivered,1507.69
783,370,117,26,2026-02-04 22:38:38,24,Delivered,1516.92
784,84,24,16,2025-12-29 02:23:08,42,Cancelled,935.82
785,457,20,95,2025-10-13 22:01:59,58,Delivered,1120.6
786,532,102,224,2025-11-04 03:33:03,31,Delivered,1200.16
787,451,126,188,2025-04-23 05:14:36,41,Delivered,388.17
788,131,125,183,2024-11-05 15:24:33,44,Delivered,1312.47
789,884,136,31,2026-03-26 07:13:08,59,Delivered,931.04
790,765,41,242,2026-01-19 13:04:25,50,Delivered,1720.51
791,617,105,29,2025-10-25 05:59:16,22,Delivered,627.82
792,536,40,31,2025-08-18 18:02:21,38,Delivered,767.86
793,302,125,8,2026-04-29 16:33:37,65,Delivered,1443.26
794,432,13,240,2024-08-11 08:04:46,34,Cancelled,505.71
795,839,126,1,2026-03-24 01:58:52,22,Delivered,261.48
796,46,107,124,2024-10-12 12:52:12,51,Delivered,896.42
797,346,97,122,2025-01-22 19:50:45,68,Delivered,1149.42
798,781,36,130,2025-07-16 11:44:49,55,Delivered,892.38
799,460,39,222,2024-10-29 05:19:43,61,Delivered,1469.69
800,681,105,100,2024-11-16 06:20:33,29,Preparing,709.35
801,47,114,189,2025-02-28 00:30:31,32,Delivered,1578.82
